run_id,benchmark,item_id,prompt_idx,model,selected_model,judge_model_used,timeouts_count,retries_count,temperature,duration_ms,correct_int,gpu_sample_count,gpu_duration_s,gpu_total_energy_j,gpu_effective_energy_j,gpu_avg_total_power_w,gpu_avg_effective_power_w,level,type,reason
1772818063,math500,10,11,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,218897,1,1093,218.77986884117126,63367.15615533927,47668.4297760012,289.47287740164705,217.7170647758462,3,,"All answers are correct and identical, so the first one is chosen."
1772818063,math500,11,12,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:8b,2,3,0.2,1880261,1,9386,1880.0815205574036,663802.6903104257,528888.4720376327,353.0463578734296,281.2865874110357,5,,All correct and identical
1772818063,math500,12,13,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,93940,1,468,93.58069920539856,27767.534932405455,21052.75353656977,296.30330128205173,224.54937564102553,5,,"All answers are correct, chose the largest model."
1772818063,math500,13,14,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,1,0.2,56282,1,281,56.09660887718201,14689.56871074345,10664.778005183209,261.4479928825621,189.70046177935927,2,,All answers are correct and identical.
1772818063,math500,14,15,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,83069,1,415,82.94386887550354,21706.338523595827,15755.374930668622,261.3261710843374,189.57926293975888,1,,"All answers are correct and identical, so the first is chosen."
1772818063,math500,15,16,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,148626,1,742,148.44352388381958,45412.937646328704,34761.15758677933,305.65579514824765,233.89934215633414,5,,All answers are correct and identical.
1772818063,math500,16,17,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1151,0,6,1.0018682479858398,97.36779061169364,25.47364498686511,97.6895,25.92941999999997,1,,tools:success
1772818063,math500,17,18,deepseek-r1:14b,deepseek-r1:14b,deepseek-r1:32b,0,0,0.2,202652,1,1011,202.35503911972046,56992.55015225406,42472.36203467287,281.4683541048467,209.71234959446082,4,,Correct smallest c is π/3 | override:format_guardrail
1772818063,math500,18,19,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,2,2,0.2,1474217,1,7359,1473.967264175415,515366.8613810509,409594.85258644447,349.6152484033158,277.8551684033128,1,,Correct application of isosceles triangle properties and angle sum.
1772818063,math500,19,20,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,354244,1,1769,354.1836054325104,108168.30193360546,82752.25302083255,305.44275749010745,233.6832276540417,3,,All candidates correctly identified the minimal a as 3.
1772818063,math500,20,21,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1145,0,5,0.8015275001525879,79.72629505000077,22.20861751679331,100.4334,28.67331999999997,3,,tools:success
1772818063,math500,21,22,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,419094,1,2092,418.9301085472107,122747.9929424543,92685.59557661321,292.91593260038275,221.15599751433987,3,,All answers are correct and identical.
1772818063,math500,22,23,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,102836,1,513,102.57620668411255,28294.97879075515,20934.806128349388,275.5179746588695,203.7647471345032,5,,All answers are correct and identical.
1772818063,math500,23,24,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,88942,0,444,88.74955821037292,25060.723596898606,18692.601918446133,282.5505743243243,210.79672009008993,5,,All answers are correct and identical.
1772818063,math500,24,25,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:8b,1,3,0.2,837464,1,4182,837.448052406311,298724.8307375992,238630.19168680045,356.678532042086,284.91928782400834,5,,"Correct and identical, preferring most capable model."
1772818063,math500,25,26,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,156856,0,783,156.6506175994873,49014.823051268235,37773.8038655282,312.62462196679417,240.86608260536397,5,,Correctly identified both integers -2 and 1 satisfying f(n) = n. | override:format_guardrail
1772818063,math500,26,27,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,462687,1,2309,462.36576557159424,143515.0281305923,110336.44743999839,310.3070965786065,238.54879714161953,5,,All answers are correct and identical.
1772818063,math500,27,28,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,47953,1,239,47.68457627296448,12098.919909468386,8677.325461504748,253.10463179916312,181.34986694560664,2,,All answers are correct and identical.
1772818063,math500,28,29,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,43845,1,219,43.67279815673828,11007.364823675249,7873.954350128304,252.19465296803642,180.4471771689497,2,,"All answers are correct, but prefer the largest model."
1772818063,math500,29,30,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,91776,1,458,91.55084824562073,25158.123226976953,18589.486467628973,274.6763973799125,202.92786393013088,2,,All answers are correct and consistent.
1772818063,math500,30,31,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,1,0.2,68977,1,345,68.91583824157715,18708.916388146114,13764.304440277629,271.045608695652,199.2970192463766,3,,All answers are correct and identical.
1772818063,math500,31,32,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,47773,0,238,47.480517864227295,12326.977488236967,8920.34438175452,258.9882983193278,187.24022739495803,4,,"All answers are correct and identical, so pick the first one."
1772818063,math500,32,33,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,165280,1,825,165.0898175239563,42697.22450201213,30851.82517934963,258.7544945454546,187.00324402424238,4,,"All answers are correct and identical, meeting the problem's requirements."
1772818063,math500,33,34,deepseek-r1:14b,deepseek-r1:14b,deepseek-r1:8b,1,3,0.2,799198,1,3990,799.1209740638733,284364.58018258866,227020.37866822025,355.7853671679211,284.02626744862135,4,,Correct answer
1772818063,math500,34,35,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,77822,1,388,77.53622913360596,22220.836887840647,16657.41338501079,286.09972938144307,214.34714247422687,4,,All answers are correct and identical.
1772818063,math500,35,36,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,67442,1,337,67.31518769264221,18480.275548041798,13650.635103638284,274.03403857566735,202.287330207715,2,,"All answers are correct and identical, so pick the first one."
1772818063,math500,36,37,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,110542,0,551,110.1855936050415,32706.63707957603,24800.278603355866,296.47609981851144,224.7211708892923,2,,Correctly identifies all roots | override:format_guardrail
1772818063,math500,37,38,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,1,0.2,67681,1,338,67.51310420036316,18260.51336417254,13416.720663267653,270.74862130177513,199.00261621301772,3,,Correct rotational symmetry of a pentagon is 72 degrees.
1772818063,math500,38,39,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,45025,1,225,44.87488555908203,11025.452252227813,7806.035468759015,245.05864888888874,173.3165077333334,1,,"All answers are correct and complete, with the same result. Prefer the largest model."
1772818063,math500,39,40,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,61793,1,308,61.5067355632782,16891.901048152708,12479.256984536536,274.6520649350648,202.90955740259733,3,,All answers are correct and identical.
1772818063,math500,40,41,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,50207,1,251,50.08256411552429,12568.657716544345,8975.972594435792,251.42014741035845,179.6848017529881,2,,All answers are correct and identical.
1772818063,math500,41,42,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,166190,1,830,166.0877227783203,45489.86096731713,33572.515317889396,273.69803373493954,201.94470472289112,4,,All answers are correct and identical.
1772818063,math500,42,43,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,51023,1,254,50.685776233673096,13017.437155751977,9381.015993319452,256.2161732283465,184.4717004724408,2,,"All answers are correct and the same, preferring the largest model."
1772818063,math500,43,44,deepseek-r1:14b,deepseek-r1:14b,deepseek-r1:32b,0,0,0.2,488585,1,2439,488.37352561950684,155018.89013392339,119973.16686558956,317.34593808938064,245.58585808938102,5,,Correct minimal value found using reflection method. | override:format_guardrail
1772818063,math500,44,45,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,63055,1,315,62.90754222869873,15834.02343210997,11320.434952289332,251.26390476190483,179.5143114920634,5,,All answers are correct and identical.
1772818063,math500,45,46,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,56581,1,283,56.49647760391235,14635.0312039298,10581.510043454356,258.6012190812718,186.85296706713768,3,,"All answers are correct and identical, so the smallest index is chosen."
1772818063,math500,46,47,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,179687,1,897,179.49730348587036,51506.03911138838,38626.086163621396,286.7422151616498,214.98652013377875,2,,All candidates correctly identified n=6 as the smallest integer where all roots are 6th roots of unity.
1772818063,math500,47,48,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,51078,1,254,50.685736656188965,13242.172019456048,9605.469390621409,260.6388267716533,188.88876740157457,5,,All answers are correct and identical.
1772818063,math500,48,49,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,44325,1,222,44.27651047706604,10954.917019640561,7778.431698894128,246.77946396396382,175.03738504504494,2,,"All answers are correct, but prefer the largest model."
1772818063,math500,49,50,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,49756,1,248,49.48228740692139,12735.164727760013,9185.173493330367,256.73912903225784,184.9963927419354,4,,All answers are correct and identical.
1772818063,math500,50,51,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,173187,1,865,173.0910313129425,49121.12693293113,36700.86972508021,283.58154335260105,211.82590178034636,5,,"All candidates agree on the correct answer 203, which satisfies the problem constraints."
1772818063,math500,51,52,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,93697,1,467,93.35296154022217,26651.402514168527,19952.839907335117,285.10293147751605,213.34769781584566,2,,"All answers are correct, complete, and concise. They provide the exact quotient in simplest form. | override:format_guardrail"
1772818063,math500,52,53,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,73741,1,368,73.52131509780884,19273.5646281261,13998.421627243515,261.7290597826089,189.97918717391298,5,,All answers are correct and identical.
1772818063,math500,53,54,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1142,0,6,1.0018377304077148,95.4942493699491,23.60229368880391,102.50350000000002,30.74341999999997,2,,tools:success
1772818063,math500,54,55,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,52226,1,261,52.08545279502869,13000.224634885788,9263.450392428786,249.01077011494246,177.26755693486575,2,,"All answers are correct, complete, and clear. Chose the largest model."
1772818063,math500,55,56,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,63489,1,317,63.305232763290405,16719.01709076902,12177.087444392964,263.5850441640378,191.83848858044155,4,,"All answers are correct and identical, so the smallest index is chosen."
1772818063,math500,56,57,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,39469,1,197,39.26371788978577,9316.864408094902,6500.155842785258,236.59994923857855,164.86163187817255,3,,All answers are correct and identical.
1772818063,math500,57,58,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,54844,1,274,54.692612409591675,14353.090527954511,10429.280152990017,261.84156569343065,190.09853401459853,2,,All answers are correct and identical.
1772818063,math500,58,59,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1133,0,5,0.8014509677886963,76.61600118363276,19.103815618902445,96.14840000000001,24.38831999999997,1,,tools:success
1772818063,math500,59,60,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,1,0.2,56272,1,281,56.09254050254822,14671.954528268427,10647.822664014064,260.9782704626334,189.2372589323843,2,,All answers agree on the correct value of 5.
1772818063,math500,60,61,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,325159,0,1623,324.9182267189026,103288.65734062716,79973.12391326949,317.76382439925965,246.00566511398617,5,,Correct answer from the largest model. | override:format_guardrail
1772818063,math500,61,62,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,304212,1,1519,304.14029264450073,80975.29932536278,59150.98240739014,266.1378051349575,194.38040337063902,3,,"All candidates agree on the answer -256, which satisfies the product of roots condition."
1772818063,math500,62,63,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,122419,1,611,122.18614363670349,35116.89915602142,26349.678581086453,287.1051391162029,215.35214297872352,5,,"All answers are correct and equal to 4, which is the smallest C satisfying the condition."
1772818063,math500,63,64,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1129,0,5,0.801551103591919,78.34734011301771,20.827968794852495,99.2716,27.511519999999972,5,,tools:success
1772818063,math500,64,65,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,1,1,0.2,808363,1,4035,808.1897382736206,225355.4290946736,167359.66882096557,278.7970448574975,207.03696485749657,4,,Correct coefficient for sin x is negative and matches the expected fraction. | override:format_guardrail
1772818063,math500,65,66,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,38600,1,193,38.46124053001404,8769.802118695807,6010.302391979843,227.3778601036269,155.63024808290146,1,,"All answers are correct, but prefer the largest model."
1772818063,math500,66,67,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,61285,1,306,61.103384017944336,15819.142030420247,11435.16522113001,258.3744673202616,186.62755176470566,3,,All answers are correct and identical. | override:format_guardrail
1772818063,math500,67,68,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,66580,1,332,66.31210589408875,17644.77450867789,12886.973167808726,265.63727710843386,193.8886345783131,4,,Correct calculation of area change
1772818063,math500,68,69,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,145820,1,728,145.64805030822754,42018.6335249329,31567.727001358755,288.28069230769194,216.52616071428585,4,,"All candidates agree on the answer 46, which is correct."
1772818063,math500,69,70,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1136,0,6,1.0017962455749512,97.5874629500322,25.698484223801643,107.35416666666667,35.594086666666634,4,,tools:success
1772818063,math500,70,71,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1132,0,5,0.8014652729034424,69.51428533298895,12.001073232386261,88.5434,16.783319999999968,2,,tools:success
1772818063,math500,71,72,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,254543,0,1271,254.43031311035156,71315.32326328708,53058.037952081766,280.139010228167,208.3815000472067,4,,Correct conversion with proper subscript. | override:format_guardrail
1772818063,math500,72,73,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,74803,1,373,74.52431106567383,19716.105904641096,14368.964906557463,264.1305227882034,192.38020482573722,2,,All answers are correct and equal to 3.
1772818063,math500,73,74,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,59045,1,295,58.90060472488403,15418.551252479665,11192.97196160769,261.5815593220339,189.84064677966091,4,,"All answers are correct and identical, meeting the problem's requirements."
1772818063,math500,74,75,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,76446,1,382,76.32710337638855,21466.312178333756,15989.940089077223,281.37328272251295,209.6245331937171,2,,"All answers are correct and identical, so the first one is chosen."
1772818063,math500,75,76,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,90422,1,451,90.15253520011902,24455.091054122895,17986.411191303283,270.89007095343686,199.13744381374732,4,,"All answers are correct and identical, so choose the first one."
1772818063,math500,76,77,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,1,0.2,88261,1,441,88.15580916404724,23600.552866846323,17275.82152692927,267.33885714285714,195.59390712018129,2,,All answers correctly identify a + b as 0.
1772818063,math500,77,78,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,49590,1,247,49.28047204017639,12614.137263081037,9078.596369398758,255.34510121457475,183.601791417004,1,,"All answers are correct, but the largest model is chosen."
1772818063,math500,78,79,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,101833,1,509,101.76826310157776,29475.030192244798,22173.049035861157,289.26145186640457,217.51037053045192,4,,All answers are correct and identical.
1772818063,math500,79,80,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,38752,1,193,38.46086525917053,9034.049219607376,6275.035627848934,234.20574093264244,162.47000455958553,1,,All answers are correct and identical.
1772818063,math500,80,81,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,417143,1,2082,416.87585711479187,127053.8522943845,97139.03343301779,304.68544236311226,232.92590426512987,5,,"All candidates agree on the correct answer 501, which accounts for all negative integers and k=8."
1772818063,math500,81,82,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,59852,1,299,59.69860601425171,16212.149330656976,11928.508804322686,271.0214448160533,199.26697792642122,3,,"All answers are correct and identical, so the first one is chosen."
1772818063,math500,82,83,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,256968,1,1283,256.840336561203,70673.66082120314,52243.10512314411,275.03499922057676,203.2761929851907,5,,All answers are correct and identical.
1772818063,math500,83,84,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,122626,1,612,122.41404151916504,33655.04562334251,24871.37777126627,274.6436454248368,202.88987464052292,2,,"All answers are correct and identical, meeting all constraints."
1772818063,math500,84,85,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,95967,1,479,95.75256681442261,27970.08617789857,21099.420210680924,291.7090876826719,219.95469728601248,4,,All answers are correct and identical.
1772818063,math500,85,86,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,59716,1,298,59.500431537628174,16038.928071544506,11769.985228981357,269.0080704697986,197.26160563758378,4,,All answers are correct and identical.
1772818063,math500,86,87,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,49964,1,249,49.68449306488037,12952.658189430833,9388.063963255845,260.06390763052184,188.31924257028095,1,,All answers are correct and identical.
1772818063,math500,87,88,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,61347,1,307,61.300182819366455,16269.19031452667,11871.34377947636,265.7052345276874,193.96238358306164,1,,"All candidates correctly answer 1, which is the largest solution."
1772818063,math500,88,89,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,235963,1,1177,235.5970380306244,67793.83470796049,50887.972633536905,287.59830246389106,215.84076812234508,5,,"All answers are correct and the same, so pick the first one."
1772818063,math500,89,90,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,95500,1,477,95.35516119003296,27251.072420024313,20408.89873753907,285.9519790356393,214.19734398322845,4,,All answers are correct and identical.
1772818063,math500,90,91,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,41293,1,206,41.071712255477905,9389.484641593881,6442.982316858135,227.99405825242704,156.25353320388362,3,,"All answers are correct, but prefer the largest model."
1772818063,math500,91,92,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,84199,1,421,84.14323687553406,21222.93316467479,15185.942790616304,251.88074109263647,180.13411790973848,3,,All answers correctly identify x=1 as the smallest integer.
1772818063,math500,92,93,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,108632,1,542,108.3769018650055,30985.778187881224,23209.37871769443,285.5681346863468,213.8148300369002,4,,"All answers are correct and identical, preferring the largest model."
1772818063,math500,93,94,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,67015,1,334,66.71083950996399,18284.373550181277,13497.819319468923,273.5742574850298,201.82345664670632,4,,All answers are correct and identical.
1772818063,math500,94,95,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:14b,1,1,0.2,1069327,1,5338,1069.1546580791473,359962.6407737415,283240.57286394853,336.6600104908214,264.900450393405,5,,Correctly calculates angle AFD as 80 degrees using geometric properties and angle trisection. | override:format_guardrail
1772818063,math500,95,96,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,70925,1,354,70.71374154090881,19579.6213783361,14505.46090810094,276.5140593220341,204.75769186440658,2,,All answers are correct and identical.
1772818063,math500,96,97,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,339141,0,1693,338.96500062942505,105067.96150643937,80743.83461369248,310.00065032486685,238.24065483756607,5,,"Provides both real roots, correct and complete. | override:format_guardrail"
1772818063,math500,97,98,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,1,1,0.2,647991,0,3235,647.852301120758,229829.59694270603,183339.66398609523,354.686401854714,282.92632185471444,1,,"Both answers are correct, but prefer the larger model."
1772818063,math500,98,99,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,49677,1,248,49.47985243797302,12892.801254263148,9342.50935162697,259.93321370967703,188.18090887096756,2,,"All answers are correct and identical, choosing the largest model."
1772818063,math500,99,100,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,99004,1,494,98.76305985450745,28812.12500369083,21725.707512424327,291.34554048583004,219.593823319838,3,,"All answers are correct and identical, so the largest model's answer is chosen. | override:format_guardrail"
1772818063,math500,100,101,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,574739,0,2869,574.576329946518,182778.3908776492,141547.25318803824,318.03793482049554,246.27873465318862,5,,"All candidates agree on 145, which is correct using cyclic hexagon properties."
1772818063,math500,101,102,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,548631,1,2738,548.315497636795,182986.05592366774,143639.04245116655,333.64600146092073,261.8861958363779,5,,All answers are correct and identical.
1772818063,math500,102,103,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,42435,1,212,42.270737171173096,10346.226905360818,7313.267536286265,244.99693396226394,173.2460866037735,1,,"All answers are correct and identical, so the first one is chosen."
1772818063,math500,103,104,deepseek-r1:14b,deepseek-r1:14b,deepseek-r1:32b,1,1,0.2,1060649,1,5294,1060.438167333603,318114.1392029105,242017.02531811967,300.0006564034774,228.24058945220918,5,,Correct interval for λ
1772818063,math500,104,105,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1151,0,6,1.0018374919891357,99.6126296883449,27.7206911155954,110.25383333333336,38.49375333333331,4,,tools:success
1772818063,math500,105,106,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,68323,1,341,68.11691451072693,18952.19441474881,14064.409526369534,277.70730205278574,205.95147225806454,3,,All answers are correct and identical.
1772818063,math500,106,107,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,51348,0,256,51.08535599708557,12778.127483880147,9112.992801254615,249.56107812499997,177.81570999999994,2,,All answers correctly identify the horizontal asymptote as 4/3.
1772818063,math500,107,108,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,55113,1,276,55.09326148033142,14130.630765547976,10177.909272789024,255.93904710144895,184.19298971014487,2,,All answers are correct and identical.
1772818063,math500,108,109,deepseek-r1:8b,deepseek-r1:8b,,0,0,0.1,1149,0,5,0.8014757633209229,76.82122643478215,19.307261540554464,96.46760000000002,24.70751999999997,3,,tools:success
1772818063,math500,109,110,deepseek-r1:32b,deepseek-r1:32b,deepseek-r1:32b,0,0,0.2,185876,0,928,185.71605372428894,54239.86652856413,40913.33579454012,291.8555075431034,220.09794504310304,5,,Strictest adherence to output format without degree symbol.
1772818063,math500,110,111,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,911198,1,4548,910.9133207798004,309259.6752863219,243892.46251409966,339.4570958663165,267.69701586631453,4,,All answers are correct and consistent.
1772818063,math500,111,112,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,51186,1,256,51.084765672683716,13470.895994837396,9805.12808352802,264.15684765624985,192.39830734374993,3,,All answers are correct and equal to 210.
1772818063,math500,112,113,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,179100,1,894,178.91666841506958,47797.09557265695,34958.932156541385,266.9683814317678,195.21338782997762,4,,All answers are correct and identical.
1772818063,math500,113,114,deepseek-r1:8b,deepseek-r1:8b,deepseek-r1:32b,0,0,0.2,45628,1,228,45.47761058807373,11054.85507369414,7792.212051498704,242.4580087719297,170.7161889473684,2,,All answers are correct and identical.
